id,topic_code,subtopic_code,normalization_note
727,sport,sport_gymnastics,按正文主要教学目标归并。
728,sport,sport_gymnastics,按正文主要教学目标归并。
730,sport,sport_gymnastics,按正文主要教学目标归并。
731,sport,sport_gymnastics,按正文主要教学目标归并。
744,sport,sport_rope,按正文主要教学目标归并。
765,sport,sport_basketball_control,按正文主要教学目标归并。
766,sport,sport_basketball_control,按正文主要教学目标归并。
800,sport,sport_rope,按正文主要教学目标归并。
801,sport,sport_athletics,按正文主要教学目标归并。
805,sport,sport_rope,按正文主要教学目标归并。
806,sport,sport_rope,按正文主要教学目标归并。
807,sport,sport_rope,按正文主要教学目标归并。
811,sport,sport_rope,按正文主要教学目标归并。
827,sport,sport_athletics,按正文主要教学目标归并。
828,sport,sport_athletics,按正文主要教学目标归并。
829,sport,sport_athletics,按正文主要教学目标归并。
860,sport,sport_other,按正文主要教学目标归并。 目录缺少更细专项子类，采用“其他专项运动”承接，待集中评估是否增补。
861,sport,sport_athletics,按正文主要教学目标归并。
865,sport,sport_athletics,按正文主要教学目标归并。
879,sport,sport_combat,按正文主要教学目标归并。
885,sport,sport_combat,按正文主要教学目标归并。
889,sport,sport_combat,按正文主要教学目标归并。
897,sport,sport_gymnastics,按正文主要教学目标归并。
900,sport,sport_combat,按正文主要教学目标归并。
915,sport,sport_combat,按正文主要教学目标归并。
918,sport,sport_combat,按正文主要教学目标归并。
983,sport,sport_football,按正文主要教学目标归并。
985,sport,sport_athletics,按正文主要教学目标归并。
992,sport,sport_other,按正文主要教学目标归并。 目录缺少更细专项子类，采用“其他专项运动”承接，待集中评估是否增补。
995,sport,sport_other,按正文主要教学目标归并。 目录缺少更细专项子类，采用“其他专项运动”承接，待集中评估是否增补。
1028,sport,sport_rope,按正文主要教学目标归并。
1029,sport,sport_rope,按正文主要教学目标归并。
1030,sport,sport_rope,按正文主要教学目标归并。
1034,sport,sport_basketball_control,按正文主要教学目标归并。
1042,sport,sport_basketball_pass,按正文主要教学目标归并。
1049,sport,sport_basketball_pass,按正文主要教学目标归并。
1057,sport,sport_basketball_pass,按正文主要教学目标归并。
1058,sport,sport_basketball_pass,按正文主要教学目标归并。
1059,sport,sport_basketball_pass,按正文主要教学目标归并。
1060,sport,sport_basketball_pass,按正文主要教学目标归并。
1062,sport,sport_basketball_pass,按正文主要教学目标归并。
1063,sport,sport_basketball_pass,按正文主要教学目标归并。
1064,sport,sport_basketball_pass,按正文主要教学目标归并。
1065,sport,sport_basketball_pass,按正文主要教学目标归并。
1066,sport,sport_basketball_pass,按正文主要教学目标归并。
1067,sport,sport_basketball_pass,按正文主要教学目标归并。
1068,sport,sport_basketball_control,按正文主要教学目标归并。
1069,sport,sport_basketball_shoot,按正文主要教学目标归并。
1070,sport,sport_basketball_control,按正文主要教学目标归并。
1071,sport,sport_basketball_shoot,按正文主要教学目标归并。
1072,sport,sport_basketball_shoot,按正文主要教学目标归并。
1073,sport,sport_basketball_shoot,按正文主要教学目标归并。
1074,sport,sport_basketball_shoot,按正文主要教学目标归并。
1075,sport,sport_basketball_pass,按正文主要教学目标归并。
1076,sport,sport_basketball_control,按正文主要教学目标归并。
1077,sport,sport_basketball_control,按正文主要教学目标归并。
1078,sport,sport_basketball_control,按正文主要教学目标归并。
1079,sport,sport_basketball_control,按正文主要教学目标归并。
1080,sport,sport_basketball_control,按正文主要教学目标归并。
1081,sport,sport_basketball_control,按正文主要教学目标归并。
1082,sport,sport_basketball_control,按正文主要教学目标归并。
1083,sport,sport_basketball_control,按正文主要教学目标归并。
1084,sport,sport_basketball_control,按正文主要教学目标归并。
1085,sport,sport_basketball_control,按正文主要教学目标归并。
1086,sport,sport_basketball_control,按正文主要教学目标归并。
1087,sport,sport_basketball_control,按正文主要教学目标归并。
1088,sport,sport_basketball_control,按正文主要教学目标归并。
1089,sport,sport_basketball_control,按正文主要教学目标归并。
1090,sport,sport_basketball_control,按正文主要教学目标归并。
1128,sport,sport_athletics,按正文主要教学目标归并。
1137,sport,sport_athletics,按正文主要教学目标归并。
1145,sport,sport_athletics,按正文主要教学目标归并。
1146,sport,sport_athletics,按正文主要教学目标归并。
1147,sport,sport_athletics,按正文主要教学目标归并。
1148,sport,sport_athletics,按正文主要教学目标归并。
1149,sport,sport_athletics,按正文主要教学目标归并。
1150,sport,sport_athletics,按正文主要教学目标归并。
1153,sport,sport_athletics,按正文主要教学目标归并。
1155,sport,sport_athletics,按正文主要教学目标归并。
1156,sport,sport_athletics,按正文主要教学目标归并。
1157,sport,sport_athletics,按正文主要教学目标归并。
1158,sport,sport_athletics,按正文主要教学目标归并。
1159,sport,sport_athletics,按正文主要教学目标归并。
1160,sport,sport_athletics,按正文主要教学目标归并。
1161,sport,sport_athletics,按正文主要教学目标归并。
1162,sport,sport_athletics,按正文主要教学目标归并。
1163,sport,sport_athletics,按正文主要教学目标归并。
1164,sport,sport_athletics,按正文主要教学目标归并。
1165,sport,sport_athletics,按正文主要教学目标归并。
1166,sport,sport_athletics,按正文主要教学目标归并。
1167,sport,sport_athletics,按正文主要教学目标归并。
1168,sport,sport_athletics,按正文主要教学目标归并。
1174,sport,sport_other,按正文主要教学目标归并。 目录缺少更细专项子类，采用“其他专项运动”承接，待集中评估是否增补。
1175,sport,sport_other,按正文主要教学目标归并。 目录缺少更细专项子类，采用“其他专项运动”承接，待集中评估是否增补。
1176,sport,sport_other,按正文主要教学目标归并。 目录缺少更细专项子类，采用“其他专项运动”承接，待集中评估是否增补。
1177,sport,sport_other,按正文主要教学目标归并。 目录缺少更细专项子类，采用“其他专项运动”承接，待集中评估是否增补。
1179,sport,sport_athletics,按正文主要教学目标归并。
1182,sport,sport_basketball_control,按正文主要教学目标归并。
1189,sport,sport_basketball_control,按正文主要教学目标归并。
1190,sport,sport_basketball_control,按正文主要教学目标归并。
1191,sport,sport_basketball_pass,按正文主要教学目标归并。
1192,sport,sport_basketball_control,按正文主要教学目标归并。
1196,sport,sport_basketball_control,按正文主要教学目标归并。
1197,sport,sport_basketball_pass,按正文主要教学目标归并。
1200,sport,sport_basketball_control,按正文主要教学目标归并。
1201,sport,sport_basketball_control,按正文主要教学目标归并。
1203,sport,sport_basketball_shoot,按正文主要教学目标归并。
1204,sport,sport_basketball_pass,按正文主要教学目标归并。
1205,sport,sport_basketball_pass,按正文主要教学目标归并。
1206,sport,sport_basketball_control,按正文主要教学目标归并。
1208,sport,sport_basketball_control,按正文主要教学目标归并。
1211,sport,sport_basketball_control,按正文主要教学目标归并。
1218,sport,sport_basketball_control,按正文主要教学目标归并。
1219,sport,sport_basketball_control,按正文主要教学目标归并。
1220,sport,sport_other,按正文主要教学目标归并。 目录缺少更细专项子类，采用“其他专项运动”承接，待集中评估是否增补。
1226,sport,sport_basketball_control,按正文主要教学目标归并。
1227,sport,sport_basketball_control,按正文主要教学目标归并。
1231,sport,sport_other,按正文主要教学目标归并。 目录缺少更细专项子类，采用“其他专项运动”承接，待集中评估是否增补。
1232,sport,sport_basketball_control,按正文主要教学目标归并。
1233,sport,sport_basketball_control,按正文主要教学目标归并。
1234,sport,sport_basketball_pass,按正文主要教学目标归并。
1238,sport,sport_basketball_control,按正文主要教学目标归并。
1241,sport,sport_athletics,按正文主要教学目标归并。
1243,sport,sport_basketball_control,按正文主要教学目标归并。
1245,sport,sport_basketball_pass,按正文主要教学目标归并。
1247,sport,sport_athletics,按正文主要教学目标归并。
1250,sport,sport_basketball_control,按正文主要教学目标归并。
1251,sport,sport_rope,按正文主要教学目标归并。
1255,sport,sport_basketball_control,按正文主要教学目标归并。
1256,sport,sport_basketball_control,按正文主要教学目标归并。
1257,sport,sport_basketball_control,按正文主要教学目标归并。
1260,sport,sport_basketball_pass,按正文主要教学目标归并。
1261,sport,sport_basketball_control,按正文主要教学目标归并。
1262,sport,sport_basketball_control,按正文主要教学目标归并。
1263,sport,sport_basketball_control,按正文主要教学目标归并。
1265,sport,sport_basketball_control,按正文主要教学目标归并。
1266,sport,sport_basketball_control,按正文主要教学目标归并。
1267,sport,sport_basketball_control,按正文主要教学目标归并。
1268,sport,sport_basketball_control,按正文主要教学目标归并。
1269,sport,sport_basketball_control,按正文主要教学目标归并。
1278,sport,sport_basketball_pass,按正文主要教学目标归并。
1365,sport,sport_basketball_control,按正文主要教学目标归并。
1366,sport,sport_football,按正文主要教学目标归并。
1406,sport,sport_basketball_pass,按正文主要教学目标归并。
1407,sport,sport_rope,按正文主要教学目标归并。
1409,sport,sport_combat,按正文主要教学目标归并。
1411,sport,sport_parkour,按正文主要教学目标归并。
1447,sport,sport_basketball_games,按正文主要教学目标归并。
1478,sport,sport_basketball_control,按正文主要教学目标归并。
1479,sport,sport_basketball_pass,按正文主要教学目标归并。
1480,sport,sport_basketball_shoot,按正文主要教学目标归并。
1481,sport,sport_basketball_shoot,按正文主要教学目标归并。
1482,sport,sport_basketball_shoot,按正文主要教学目标归并。
1483,sport,sport_basketball_shoot,按正文主要教学目标归并。
1484,sport,sport_basketball_control,按正文主要教学目标归并。
1485,sport,sport_basketball_control,按正文主要教学目标归并。
1486,sport,sport_basketball_control,按正文主要教学目标归并。
1487,sport,sport_basketball_shoot,按正文主要教学目标归并。
1488,sport,sport_basketball_control,按正文主要教学目标归并。
1489,sport,sport_basketball_shoot,按正文主要教学目标归并。
1490,sport,sport_basketball_pass,按正文主要教学目标归并。
1491,sport,sport_basketball_shoot,按正文主要教学目标归并。
1492,sport,sport_basketball_shoot,按正文主要教学目标归并。
1493,sport,sport_basketball_shoot,按正文主要教学目标归并。
1494,sport,sport_basketball_control,按正文主要教学目标归并。
1495,sport,sport_basketball_pass,按正文主要教学目标归并。
1496,sport,sport_basketball_control,按正文主要教学目标归并。
1497,sport,sport_basketball_pass,按正文主要教学目标归并。
1498,sport,sport_basketball_pass,按正文主要教学目标归并。
1499,sport,sport_basketball_control,按正文主要教学目标归并。
1500,sport,sport_basketball_control,按正文主要教学目标归并。
1501,sport,sport_basketball_pass,按正文主要教学目标归并。
1502,sport,sport_basketball_pass,按正文主要教学目标归并。
1503,sport,sport_basketball_shoot,按正文主要教学目标归并。
1504,sport,sport_basketball_shoot,按正文主要教学目标归并。
1505,sport,sport_basketball_shoot,按正文主要教学目标归并。
1506,sport,sport_basketball_shoot,按正文主要教学目标归并。
1507,sport,sport_basketball_control,按正文主要教学目标归并。
1508,sport,sport_basketball_control,按正文主要教学目标归并。
1509,sport,sport_basketball_pass,按正文主要教学目标归并。
1510,sport,sport_basketball_control,按正文主要教学目标归并。
1511,sport,sport_basketball_control,按正文主要教学目标归并。
1512,sport,sport_basketball_shoot,按正文主要教学目标归并。
1513,sport,sport_basketball_shoot,按正文主要教学目标归并。
1514,sport,sport_basketball_control,按正文主要教学目标归并。
1515,sport,sport_basketball_shoot,按正文主要教学目标归并。
1516,sport,sport_basketball_control,按正文主要教学目标归并。
1517,sport,sport_basketball_shoot,按正文主要教学目标归并。
1518,sport,sport_basketball_shoot,按正文主要教学目标归并。
1519,sport,sport_basketball_shoot,按正文主要教学目标归并。 原文字段残缺或错位，按可确认的正文目标归并，保留原审核状态。
1520,sport,sport_basketball_shoot,按正文主要教学目标归并。
1521,sport,sport_basketball_shoot,按正文主要教学目标归并。
1522,sport,sport_basketball_shoot,按正文主要教学目标归并。
1523,sport,sport_basketball_shoot,按正文主要教学目标归并。
1524,sport,sport_basketball_control,按正文主要教学目标归并。
1525,sport,sport_basketball_shoot,按正文主要教学目标归并。
1526,sport,sport_basketball_shoot,按正文主要教学目标归并。
1527,sport,sport_basketball_shoot,按正文主要教学目标归并。
1528,sport,sport_basketball_shoot,按正文主要教学目标归并。
1529,sport,sport_basketball_control,按正文主要教学目标归并。
1530,sport,sport_basketball_pass,按正文主要教学目标归并。
1531,sport,sport_basketball_pass,按正文主要教学目标归并。
1532,sport,sport_basketball_pass,按正文主要教学目标归并。
1533,sport,sport_basketball_shoot,按正文主要教学目标归并。
1534,sport,sport_basketball_shoot,按正文主要教学目标归并。
1535,sport,sport_basketball_control,按正文主要教学目标归并。
1536,sport,sport_basketball_shoot,按正文主要教学目标归并。
1537,sport,sport_basketball_shoot,按正文主要教学目标归并。
1538,sport,sport_basketball_control,按正文主要教学目标归并。
1539,sport,sport_basketball_control,按正文主要教学目标归并。
1540,sport,sport_basketball_shoot,按正文主要教学目标归并。
1541,sport,sport_basketball_shoot,按正文主要教学目标归并。
1542,sport,sport_basketball_control,按正文主要教学目标归并。
1543,sport,sport_basketball_control,按正文主要教学目标归并。
1544,sport,sport_basketball_pass,按正文主要教学目标归并。
1545,sport,sport_basketball_control,按正文主要教学目标归并。
1546,sport,sport_basketball_shoot,按正文主要教学目标归并。
1547,sport,sport_basketball_shoot,按正文主要教学目标归并。
1548,sport,sport_basketball_shoot,按正文主要教学目标归并。
1549,sport,sport_basketball_shoot,按正文主要教学目标归并。
1550,sport,sport_basketball_control,按正文主要教学目标归并。
1551,sport,sport_basketball_control,按正文主要教学目标归并。
1552,sport,sport_basketball_control,按正文主要教学目标归并。
1553,sport,sport_basketball_control,按正文主要教学目标归并。
1554,sport,sport_basketball_shoot,按正文主要教学目标归并。
1555,sport,sport_basketball_shoot,按正文主要教学目标归并。
1556,sport,sport_basketball_control,按正文主要教学目标归并。
1557,sport,sport_basketball_pass,按正文主要教学目标归并。
1558,sport,sport_basketball_control,按正文主要教学目标归并。
1559,sport,sport_basketball_shoot,按正文主要教学目标归并。
1560,sport,sport_basketball_control,按正文主要教学目标归并。
1561,sport,sport_basketball_shoot,按正文主要教学目标归并。
1562,sport,sport_basketball_shoot,按正文主要教学目标归并。
1563,sport,sport_basketball_shoot,按正文主要教学目标归并。
1564,sport,sport_basketball_shoot,按正文主要教学目标归并。
1565,sport,sport_basketball_shoot,按正文主要教学目标归并。
1566,sport,sport_basketball_shoot,按正文主要教学目标归并。
1567,sport,sport_basketball_shoot,按正文主要教学目标归并。
1568,sport,sport_basketball_control,按正文主要教学目标归并。
1569,sport,sport_basketball_shoot,按正文主要教学目标归并。
1570,sport,sport_basketball_shoot,按正文主要教学目标归并。
1571,sport,sport_basketball_control,按正文主要教学目标归并。
1572,sport,sport_basketball_pass,按正文主要教学目标归并。
1573,sport,sport_basketball_pass,按正文主要教学目标归并。
1574,sport,sport_basketball_control,按正文主要教学目标归并。
1575,sport,sport_basketball_shoot,按正文主要教学目标归并。
1576,sport,sport_basketball_pass,按正文主要教学目标归并。
1577,sport,sport_basketball_shoot,按正文主要教学目标归并。
1578,sport,sport_basketball_control,按正文主要教学目标归并。
1579,sport,sport_basketball_shoot,按正文主要教学目标归并。
1580,sport,sport_basketball_shoot,按正文主要教学目标归并。
1581,sport,sport_basketball_shoot,按正文主要教学目标归并。
1582,sport,sport_basketball_shoot,按正文主要教学目标归并。
1583,sport,sport_basketball_control,按正文主要教学目标归并。
1584,sport,sport_basketball_pass,按正文主要教学目标归并。
1585,sport,sport_basketball_control,按正文主要教学目标归并。
1597,sport,sport_rope,按正文主要教学目标归并。
1598,sport,sport_basketball_pass,按正文主要教学目标归并。
1599,sport,sport_basketball_control,按正文主要教学目标归并。
1600,sport,sport_basketball_control,按正文主要教学目标归并。
